walking_left1.jpg,166.26497,68.14396,-202.92375,171.23354,59.100754,-189.35852,174.82968,58.75145,-189.36417,178.47588,58.36567,-189.37804,160.69353,60.194336,-190.26035,156.87671,60.429253,-190.23271,153.07286,60.777897,-190.24683,183.23297,63.259377,-96.34776,148.82208,65.88591,-94.64682,173.46921,78.409134,-168.16927,160.59094,79.29503,-167.6517,205.41985,118.63581,-37.283062,127.18422,112.325485,-23.455448,229.65268,175.73201,-159.96812,108.02435,166.82687,43.693714,212.22906,125.396774,-342.28662,106.69922,212.13937,-4.215377,205.80182,109.76009,-376.71503,103.67705,225.57391,-2.8385088,207.37923,101.13141,-370.05783,109.4495,224.0644,-30.40927,204.74823,108.18966,-341.79382,114.09623,220.65845,-12.927099,184.41049,235.12573,4.263555,144.17291,228.37381,-4.3157763,175.31068,331.4914,-4.007491,160.12622,248.9256,-316.1461,161.2312,419.0443,92.631546,147.59918,338.25034,-177.10031,153.93399,431.13235,96.082695,146.19067,343.6944,-164.83824,174.17299,449.12558,-4.3921423,147.27312,383.18164,-239.64124
walking_left10.jpg,512.2118,158.584,-290.83276,516.3846,150.21744,-280.42108,519.032,149.96635,-280.35522,521.7892,149.66737,-280.4225,508.08197,150.46234,-281.97076,505.36618,150.21434,-281.91675,502.67877,150.05731,-281.87088,525.21405,149.93623,-180.91261,499.28827,150.17473,-178.91371,516.9954,164.7145,-250.43192,507.7045,164.52864,-250.18953,546.8429,189.63116,-116.53194,478.34085,184.158,-42.407455,569.03503,241.50839,-196.19211,460.32526,218.50728,105.906136,539.29944,226.49052,-397.11157,458.9261,250.32164,84.64175,527.7353,225.03082,-441.53647,458.954,260.27713,85.33547,526.22815,215.2006,-443.75858,461.9921,257.28116,54.150486,528.9003,217.04347,-401.07922,464.2659,253.31067,74.87119,533.60095,294.41098,-16.98994,493.89795,296.97708,16.983212,529.381,377.6882,-65.12018,484.15585,382.39612,30.558096,528.7084,454.08463,46.00811,489.19492,431.9394,258.55118,526.83624,463.8713,49.383904,493.11917,436.09387,275.17023,531.26135,482.5024,-63.77527,490.25952,462.77615,199.2749
walking_left106.jpg,690.0325,136.23059,-336.5752,698.26044,127.54927,-313.0656,703.02094,128.14543,-313.158,707.93024,128.66295,-313.16815,684.6355,126.54632,-312.58908,679.8373,126.2528,-312.4564,674.9921,126.06777,-312.45413,714.14984,139.55763,-173.97473,668.75946,135.43102,-168.8736,698.2759,153.06331,-285.0655,679.9429,151.30267,-283.4576,744.8571,232.12828,-80.18783,625.3334,218.37082,-51.288048,782.5949,322.85675,-91.07075,583.98254,297.30463,-46.997715,737.3035,358.46075,-338.81436,601.2843,348.62738,-320.0537,719.8453,378.60767,-401.93066,608.10913,374.18832,-387.1921,713.9214,361.471,-426.3449,618.77747,359.70587,-413.97382,717.353,353.72964,-350.94174,619.99133,350.05362,-336.0832,703.8211,415.62128,-9.852975,633.3463,412.19296,10.14166,694.086,555.4254,-80.01545,616.4116,542.7587,-38.118656,689.2988,675.7373,119.57376,638.3337,602.78723,415.48846,687.1538,690.3887,131.34738,648.0356,604.43427,457.22992,686.02185,727.4495,-13.267912,626.425,657.06903,378.49158
walking_left108.jpg,686.3581,115.79159,-290.94272,695.2185,106.87275,-265.71848,700.52985,107.637924,-265.8025,705.96686,108.30829,-265.77975,680.3002,105.68644,-264.51013,674.91705,105.38313,-264.3294,669.47235,105.16293,-264.29102,713.0279,121.25434,-122.08026,662.15625,116.39605,-115.273445,695.66016,133.56418,-238.32858,675.04364,131.57764,-236.69916,746.0386,210.29254,-28.362297,619.0117,199.42316,-31.487,774.0503,294.8474,-17.154419,580.1141,281.47208,-65.45763,737.7871,340.1993,-260.18277,612.2708,324.2858,-301.3999,728.87964,362.9657,-325.61157,620.74884,346.6497,-362.67395,716.1405,350.8009,-349.79782,632.5857,333.87006,-384.47644,716.13855,342.04947,-274.40894,632.57294,325.93784,-314.14432,712.72986,390.214,-6.909146,635.85895,384.51492,7.531723,701.1526,536.137,-85.35049,615.0759,502.37518,-288.92322,698.3759,663.5926,117.4849,643.6236,619.57806,14.064333,696.3288,677.34424,128.53172,655.7991,630.2064,38.915257,690.1306,720.71533,-34.98034,626.2365,678.77356,-102.25773
walking_left109.jpg,688.2544,127.364334,-351.9143,697.08105,117.17164,-327.1843,702.481,117.691574,-327.3468,708.0272,118.12659,-327.36972,681.7676,116.4224,-327.4903,676.22815,116.22041,-327.32162,670.65576,116.123344,-327.27185,714.8373,129.7776,-177.51106,662.83545,126.27136,-171.9347,697.3772,144.85071,-296.09256,676.7065,143.45494,-294.88712,747.8993,220.8672,-81.9521,620.99963,208.34009,-51.232788,783.66876,308.84225,-96.106094,584.7982,288.28177,-73.945145,733.0271,338.04355,-352.71347,605.9449,331.6069,-361.44437,713.8492,356.85382,-417.58984,612.22565,354.91934,-435.90735,708.66125,338.6954,-441.19226,623.655,341.05432,-462.39948,713.43445,331.88464,-365.26178,625.7629,332.1103,-377.95773,710.66705,407.96274,-20.866951,636.4252,402.9543,21.477654,698.21075,551.6975,-104.81607,615.68427,541.9402,49.21124,694.17175,674.9336,88.99701,644.0256,609.2752,480.52783,693.08966,689.1927,99.82776,656.3746,614.3834,519.51135,684.7254,730.7216,-52.918198,624.57544,663.7233,429.0583
walking_left11.jpg,512.2009,158.2091,-284.41785,516.6183,149.703,-273.92175,519.3279,149.39244,-273.87283,522.1215,149.03851,-273.964,508.0506,150.07208,-274.41626,505.2768,149.8556,-274.34564,502.5151,149.7254,-274.28857,525.83936,149.18886,-174.42154,499.3748,149.78258,-168.35007,517.34186,164.0754,-244.13028,507.87042,164.06024,-242.74832,548.28094,188.86975,-112.48031,477.61023,183.4846,-33.98964,569.2607,242.6397,-173.42296,460.60403,219.82909,107.92025,539.3415,230.3487,-363.83365,461.08707,254.21803,62.10037,527.65173,228.90254,-408.30975,461.53348,264.60248,55.034184,526.3721,218.94646,-413.40915,464.39734,260.86566,23.372198,528.6939,220.3503,-368.57977,466.36356,256.79108,51.061974,533.1837,294.97623,-13.697813,492.30978,297.24072,13.614815,531.64276,379.70514,-46.376247,485.52252,381.7496,-12.005019,528.4542,455.72232,100.37612,489.1316,436.345,208.28954,526.0593,465.3692,107.46169,492.54306,441.39935,224.1062,530.2816,483.83224,-5.2326717,491.17368,465.93976,144.81831
walking_left110.jpg,702.0483,128.96423,-324.2359,710.8149,119.84082,-300.3423,715.9337,120.46562,-300.4215,721.1726,120.991486,-300.4163,696.1225,118.984634,-298.86377,690.92804,118.814735,-298.68478,685.66705,118.73045,-298.6762,728.00836,133.3679,-156.01332,678.4758,129.49738,-147.18896,710.8944,146.70393,-270.96933,691.24426,145.09502,-268.584,759.40314,223.30605,-60.231644,634.43854,211.55731,-38.334633,784.81415,310.17535,-79.16437,597.5916,290.0353,-62.457294,745.3251,344.94516,-358.6928,616.39734,339.65906,-329.58694,732.6775,365.48734,-431.04968,620.9604,364.19574,-396.92917,723.9605,351.3402,-454.54785,632.719,352.27762,-423.80048,725.1226,343.50604,-373.45535,634.5679,342.96457,-345.47266,721.2101,400.61548,-11.980715,646.4771,395.36307,12.338863,714.06366,543.3361,-76.13359,616.6608,511.55542,-285.34747,712.81604,666.70605,138.74057,650.9427,619.1486,53.886456,710.2897,680.4534,150.59546,665.9905,628.5265,82.84271,708.7027,721.1743,-13.500375,627.5377,675.47217,-54.146885
walking_left112.jpg,689.2481,137.29736,-315.72565,698.2602,126.70693,-292.72678,703.7897,127.20623,-292.79407,709.431,127.621284,-292.81885,682.6733,125.93984,-290.70126,677.02704,125.6777,-290.57147,671.31274,125.50127,-290.64206,715.7706,139.58514,-147.99806,663.28564,135.81839,-139.47992,698.4384,155.04855,-262.0573,677.3475,153.49445,-259.4404,743.83105,229.77386,-55.432125,619.8492,216.82068,-23.56974,782.10626,319.16205,-79.91315,575.1926,297.3565,-52.25239,731.9278,352.3357,-335.59647,592.4772,341.26794,-351.41568,714.98474,371.8738,-396.11365,598.01587,364.52634,-420.03876,708.38043,353.96924,-416.09576,609.1564,348.61783,-444.44226,711.714,346.9534,-346.54987,611.05536,340.99084,-367.3505,700.50995,415.67166,-11.542866,625.3484,410.45917,11.899189,697.8466,563.95575,-73.1167,592.9439,530.8951,-322.252,694.51355,689.76685,154.83395,638.57874,606.81213,70.68989,691.0983,705.1999,168.64017,653.4967,606.9541,108.645256,692.3723,746.23285,8.757794,623.10175,669.23975,13.939456
walking_left113.jpg,340.18097,136.39436,-285.2121,347.34927,126.960754,-264.89453,351.5678,126.84248,-264.89072,355.86322,126.67311,-264.9647,334.56158,127.38888,-261.34613,330.46048,127.45001,-261.2405,326.32657,127.59693,-261.26675,363.50323,133.21684,-127.25167,322.9915,133.71,-113.31578,349.20404,148.42238,-234.14862,333.85687,148.6222,-230.38948,396.2359,201.67502,-29.619198,293.64377,199.848,8.910125,412.82822,282.95392,-117.43995,281.1167,278.67627,-20.348877,379.3857,247.66089,-391.90167,289.84543,285.17947,-271.83044,369.30402,240.4032,-457.8518,292.57495,291.62952,-327.9213,369.8183,229.00003,-457.53018,293.0655,281.39365,-346.32413,369.7772,229.87885,-398.0802,293.81143,277.2054,-284.21365,370.8009,351.4051,0.058388904,311.78073,348.87912,0.1317272,365.18634,477.4001,-48.720932,314.19876,455.4971,-245.83467,353.4336,597.7522,111.47702,308.02393,556.59607,21.551382,343.79547,613.87115,118.76431,307.5073,562.19666,43.80223,370.27332,632.4934,-39.54388,311.3139,605.491,-77.5701
walking_left114.jpg,340.93176,134.2704,-189.45418,348.92755,124.55631,-170.51874,353.60806,124.46338,-170.5429,358.32425,124.31801,-170.49985,335.1035,125.16959,-165.26111,330.5148,125.24581,-165.0931,325.9359,125.43065,-165.12514,366.3302,132.00058,-48.114395,321.266,132.59734,-22.21052,350.42413,147.19328,-145.57658,333.3177,147.48691,-137.80943,394.55948,197.43968,32.189247,297.04272,200.92284,75.307396,416.4485,265.2384,-79.4083,281.33014,277.77222,38.507904,382.23676,222.72252,-305.7888,280.2619,293.1164,-201.82655,371.88116,214.86516,-350.17822,276.33344,303.99384,-245.29634,370.97742,202.47223,-341.3121,284.28473,294.94995,-263.7684,371.18158,205.98743,-304.24695,288.14423,290.52988,-213.59387,370.40118,349.43802,-7.838889,315.0159,336.97583,7.854113,355.01675,491.39398,-40.429924,304.12912,344.41852,-364.47757,354.32004,610.84973,61.618572,312.19183,461.81326,-233.50923,346.10657,627.0166,63.766426,315.96783,473.14566,-223.82022,377.79373,646.20416,-91.79167,315.40237,507.30923,-341.678
